,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,datetime
2253,2013-08-16T17:10:16.350Z,40.2808333,-124.5458333,10.591,1.64,md,13.0,273.0,0.2036,0.24,nc,nc72050521,2017-02-01T08:55:49.401Z,"40 km SW of Ferndale, California",earthquake,0.81,1.52,0.211,10.0,reviewed,nc,nc,2013-08-16 17:10:16.350000+00:00
2254,2013-08-16T14:53:48.840Z,40.3866667,-124.066,8.721,0.72,md,14.0,80.0,0.05135,0.14,nc,nc72050421,2017-02-01T08:54:41.249Z,"9 km W of Redcrest, California",earthquake,0.65,0.95,0.078,5.0,reviewed,nc,nc,2013-08-16 14:53:48.840000+00:00
2255,2013-08-16T08:59:52.180Z,47.3553333,-123.3618333,7.945,0.79,md,10.0,163.0,0.0378,0.29,uw,uw60573386,2016-07-22T19:15:09.360Z,"15 km W of Skokomish, Washington",earthquake,1.46,0.82,0.037,4.0,reviewed,uw,uw,2013-08-16 08:59:52.180000+00:00
2256,2013-08-15T11:06:19.450Z,40.2825,-124.3565,19.09,2.16,md,20.0,230.0,0.06757,0.21,nc,nc72049701,2017-02-01T08:44:34.440Z,"31 km SW of Scotia, California",earthquake,0.92,0.46,0.275,28.0,reviewed,nc,nc,2013-08-15 11:06:19.450000+00:00
2257,2013-08-15T08:01:23.970Z,48.826,-125.0676667,41.358,0.8,md,5.0,226.0,0.04483,0.09,uw,uw60572766,2016-07-22T19:15:06.690Z,"Vancouver Island, Canada region",earthquake,1.03,0.65,0.03,3.0,reviewed,uw,uw,2013-08-15 08:01:23.970000+00:00
2258,2013-08-15T07:28:54.600Z,40.6565,-123.7185,19.392,1.68,md,24.0,72.0,0.1955,0.23,nc,nc71074149,2017-02-01T08:42:06.514Z,"22 km W of Hyampom, California",earthquake,0.42,0.7,0.203,15.0,reviewed,nc,nc,2013-08-15 07:28:54.600000+00:00
2259,2013-08-15T07:28:08.650Z,40.6981667,-124.181,5.144,0.96,md,6.0,194.0,0.1658,0.08,nc,nc71074159,2017-02-01T08:42:01.687Z,"3 km SSE of Humboldt Hill, California",earthquake,4.3,7.22,0.399,3.0,reviewed,nc,nc,2013-08-15 07:28:08.650000+00:00
2260,2013-08-15T07:06:48.380Z,40.6551667,-123.71,22.512,1.74,md,23.0,54.0,0.1901,0.14,nc,nc72049586,2017-02-01T08:41:40.190Z,"22 km W of Hyampom, California",earthquake,0.37,0.69,0.227,18.0,reviewed,nc,nc,2013-08-15 07:06:48.380000+00:00
2261,2013-08-14T18:01:51.470Z,40.3045,-124.4743333,18.531,2.54,md,20.0,260.0,0.1459,0.16,nc,nc72049236,2017-02-01T08:38:02.315Z,"35 km SSW of Ferndale, California",earthquake,1.81,0.45,0.119,37.0,reviewed,nc,nc,2013-08-14 18:01:51.470000+00:00
2262,2013-08-14T13:21:12.930Z,48.7058333,-125.2151667,5.55,0.56,md,3.0,276.0,0.1387,0.02,uw,uw60572106,2016-07-22T19:15:02.670Z,"35 km SE of Ucluelet, Canada",earthquake,0.96,5.09,0.164,2.0,reviewed,uw,uw,2013-08-14 13:21:12.930000+00:00
2263,2013-08-14T05:14:39.380Z,40.0378333,-123.7836667,15.93,1.93,md,27.0,112.0,0.1441,0.13,nc,nc72048831,2017-02-01T08:31:35.800Z,"3 km S of Benbow, California",earthquake,0.34,0.48,0.137,23.0,reviewed,nc,nc,2013-08-14 05:14:39.380000+00:00
2264,2013-08-14T03:03:36.430Z,40.3283333,-124.4641667,13.811,1.99,md,9.0,268.0,0.1378,0.21,nc,nc72048781,2017-02-01T08:31:03.474Z,"32 km SSW of Ferndale, California",earthquake,1.86,1.37,0.138,11.0,reviewed,nc,nc,2013-08-14 03:03:36.430000+00:00
2265,2013-08-13T22:55:17.350Z,49.7656667,-124.5343333,18.782,1.41,md,7.0,174.0,0.4585,0.07,uw,uw60571751,2016-07-22T19:14:58.970Z,"7 km S of Powell River, Canada",earthquake,0.79,2.04,0.115,5.0,reviewed,uw,uw,2013-08-13 22:55:17.350000+00:00
2266,2013-08-13T11:51:26.560Z,40.2011667,-123.2558333,30.175,1.82,md,16.0,49.0,0.1667,0.08,nc,nc72048341,2017-02-01T08:26:20.076Z,"9 km SE of Ruth, California",earthquake,0.39,0.94,0.194,20.0,reviewed,nc,nc,2013-08-13 11:51:26.560000+00:00
2267,2013-08-12T23:16:59.590Z,43.6763333,-126.7248333,4.891,2.37,md,13.0,312.0,2.124,2.68,uw,uw60570666,2016-07-22T19:14:55.730Z,"197 km WNW of Bandon, Oregon",earthquake,29.05,31.61,,1.0,reviewed,uw,uw,2013-08-12 23:16:59.590000+00:00
2268,2013-08-12T04:10:25.580Z,47.778,-123.2291667,40.664,2.76,ml,41.0,30.0,0.1749,0.25,uw,uw60570171,2022-07-25T20:16:46.157Z,"26 km W of Quilcene, Washington",earthquake,0.41,0.38,0.179,71.0,reviewed,uw,uw,2013-08-12 04:10:25.580000+00:00
2269,2013-08-11T22:41:31.590Z,40.7965,-124.4405,15.647,2.38,md,27.0,218.0,0.3126,0.09,nc,nc72047326,2017-02-01T08:13:10.980Z,"20 km WNW of Fields Landing, California",earthquake,0.5,0.56,0.206,23.0,reviewed,nc,nc,2013-08-11 22:41:31.590000+00:00
2270,2013-08-11T17:01:53.200Z,40.3893333,-124.2416667,25.469,2.07,md,21.0,114.0,0.07477,0.11,nc,nc72047201,2017-02-01T08:11:23.040Z,"16 km SW of Scotia, CA",earthquake,0.42,0.66,0.324,27.0,reviewed,nc,nc,2013-08-11 17:01:53.200000+00:00
2271,2013-08-11T04:24:35.310Z,40.3706667,-124.5766667,23.311,2.54,md,22.0,282.0,0.2108,0.19,nc,nc72046966,2017-02-01T08:07:03.466Z,"34 km SW of Ferndale, California",earthquake,1.41,0.87,0.324,32.0,reviewed,nc,nc,2013-08-11 04:24:35.310000+00:00
2272,2013-08-10T20:47:06.830Z,47.8946667,-124.2048333,27.471,0.86,md,7.0,108.0,0.1611,0.05,uw,uw60569291,2016-07-22T19:14:49.380Z,"14 km ESE of Forks, Washington",earthquake,0.63,1.72,0.056,4.0,reviewed,uw,uw,2013-08-10 20:47:06.830000+00:00
2273,2013-08-10T17:34:31.520Z,40.6718333,-125.142,25.349,2.55,md,26.0,279.0,0.6432,0.29,nc,nc72046731,2017-02-01T08:03:55.952Z,"75 km W of Ferndale, California",earthquake,1.85,20.53,0.179,19.0,reviewed,nc,nc,2013-08-10 17:34:31.520000+00:00
2274,2013-08-10T13:32:52.970Z,40.3081667,-124.5823333,11.721,1.77,md,15.0,270.0,0.2279,0.17,nc,nc72046596,2017-02-01T08:02:41.452Z,"40 km SW of Ferndale, California",earthquake,0.66,0.54,0.189,10.0,reviewed,nc,nc,2013-08-10 13:32:52.970000+00:00
2275,2013-08-10T05:10:17.100Z,43.7417,-127.901,10.0,4.5,mb,,168.0,2.744,1.39,us,usb000j06u,2013-10-12T21:32:33.000Z,"291 km WNW of Bandon, Oregon",earthquake,,1.9,0.046,,reviewed,us,us,2013-08-10 05:10:17.100000+00:00
2276,2013-08-09T20:13:42.750Z,49.2311667,-123.5428333,57.182,1.57,md,10.0,132.0,0.2919,0.27,uw,uw60567956,2016-07-22T19:14:46.810Z,"18 km S of Gibsons, Canada",earthquake,1.13,2.05,0.068,4.0,reviewed,uw,uw,2013-08-09 20:13:42.750000+00:00
2277,2013-08-09T17:34:05.600Z,41.89,-123.4228,1.8,0.8,Md,,136.8,0.03593261,0.12,uw,uw60567851,2013-08-09T18:36:11.557Z,"11 km NNW of Happy Camp, California",earthquake,0.4,0.5,0.3,2.0,reviewed,uw,uw,2013-08-09 17:34:05.600000+00:00
2278,2013-08-09T13:26:10.520Z,40.3708333,-123.4935,30.897,1.78,md,24.0,48.0,0.1027,0.23,nc,nc72045946,2017-02-01T07:53:12.307Z,"9 km S of Mad River, California",earthquake,0.48,1.05,0.183,15.0,reviewed,nc,nc,2013-08-09 13:26:10.520000+00:00
2279,2013-08-09T05:29:08.790Z,40.4536667,-124.7446667,23.639,2.2,md,22.0,252.0,0.3108,0.15,nc,nc72045781,2017-02-01T07:49:51.790Z,"42 km WSW of Ferndale, California",earthquake,0.97,2.23,0.364,16.0,reviewed,nc,nc,2013-08-09 05:29:08.790000+00:00
2280,2013-08-08T22:42:25.360Z,40.3465,-125.0166667,-0.249,2.28,md,22.0,285.0,0.5342,0.31,nc,nc72045571,2017-02-01T07:46:54.418Z,"68 km WSW of Ferndale, California",earthquake,1.8,1.34,0.105,16.0,reviewed,nc,nc,2013-08-08 22:42:25.360000+00:00
2281,2013-08-07T21:06:10.210Z,40.9011667,-123.8566667,29.122,2.01,md,7.0,210.0,0.0973,0.07,nc,nc72044831,2017-02-01T07:35:27.572Z,"10 km E of Blue Lake, California",earthquake,0.64,0.77,0.227,12.0,reviewed,nc,nc,2013-08-07 21:06:10.210000+00:00
2282,2013-08-07T19:03:12.640Z,43.1538,-126.795,10.0,3.0,ml,,253.0,1.826,1.08,us,usb000j2wz,2013-10-12T21:32:31.000Z,"192 km W of Langlois, Oregon",earthquake,,2.0,0.091,,reviewed,us,us,2013-08-07 19:03:12.640000+00:00
2283,2013-08-07T18:47:56.870Z,43.4811667,-126.5418333,4.852,2.11,md,11.0,308.0,1.83,1.95,uw,uw60566162,2016-07-22T19:14:39.340Z,"177 km WNW of Bandon, Oregon",earthquake,16.22,31.61,,1.0,reviewed,uw,uw,2013-08-07 18:47:56.870000+00:00
2284,2013-08-07T12:16:22.400Z,40.319,-124.5263333,19.813,2.33,md,25.0,254.0,0.2081,0.21,nc,nc72044601,2017-02-01T07:32:18.554Z,"36 km SW of Ferndale, California",earthquake,1.0,0.36,0.213,24.0,reviewed,nc,nc,2013-08-07 12:16:22.400000+00:00
2285,2013-08-07T04:28:52.560Z,47.6601667,-124.2161667,20.73,0.84,md,9.0,183.0,0.07651,0.14,uw,uw60565747,2016-07-22T19:14:37.470Z,"16 km NNE of Queets, Washington",earthquake,1.16,1.5,0.033,4.0,reviewed,uw,uw,2013-08-07 04:28:52.560000+00:00
2286,2013-08-06T20:35:09.440Z,48.3776667,-123.7331667,1.071,0.78,md,4.0,139.0,0.2748,0.01,uw,uw60565472,2016-07-22T19:14:36.310Z,"0 km NW of Sooke, Canada",earthquake,0.61,1.91,0.266,2.0,reviewed,uw,uw,2013-08-06 20:35:09.440000+00:00
2287,2013-08-06T18:58:56.010Z,42.9783,-126.199,10.34,2.9,ml,,231.0,1.373,1.18,us,usb000iwnd,2016-07-22T19:14:36.000Z,"141 km W of Port Orford, Oregon",earthquake,,13.1,0.063,,reviewed,us,us,2013-08-06 18:58:56.010000+00:00
2288,2013-08-06T03:46:23.460Z,40.2845,-124.3781667,20.663,2.03,md,18.0,235.0,0.09009,0.13,nc,nc72043941,2017-02-01T07:22:00.140Z,"32 km SW of Scotia, California",earthquake,0.82,0.35,0.176,21.0,reviewed,nc,nc,2013-08-06 03:46:23.460000+00:00
2289,2013-08-05T22:53:24.280Z,40.0858333,-123.7303333,26.201,1.56,md,20.0,97.0,0.118,0.15,nc,nc72043801,2017-02-01T07:19:22.566Z,"5 km ENE of Benbow, California",earthquake,0.5,1.14,0.167,13.0,reviewed,nc,nc,2013-08-05 22:53:24.280000+00:00
2290,2013-08-05T21:24:23.590Z,40.3591667,-124.5276667,22.271,2.08,md,17.0,280.0,0.1865,0.22,nc,nc72043796,2017-02-01T07:19:17.434Z,near the coast of Northern California,earthquake,1.79,0.64,0.345,16.0,reviewed,nc,nc,2013-08-05 21:24:23.590000+00:00
2291,2013-08-05T13:18:19.700Z,40.4653333,-123.9471667,21.243,1.87,md,22.0,77.0,0.04775,0.14,nc,nc72043591,2017-02-01T07:16:53.100Z,"7 km N of Redcrest, California",earthquake,0.33,0.45,0.212,20.0,reviewed,nc,nc,2013-08-05 13:18:19.700000+00:00
2292,2013-08-04T22:48:23.150Z,40.2968333,-124.399,8.941,1.82,md,15.0,245.0,0.09099,0.19,nc,nc72043341,2017-02-01T07:12:36.184Z,"32 km SW of Scotia, California",earthquake,0.6,0.55,0.193,14.0,reviewed,nc,nc,2013-08-04 22:48:23.150000+00:00
2293,2013-08-04T13:22:27.640Z,49.6614,-127.4286,10.0,5.5,mwb,,33.0,2.563,0.69,us,usb000iv7t,2022-08-06T17:04:12.904Z,"86 km WSW of Vernon, Canada",earthquake,,1.7,0.071,,reviewed,us,us,2013-08-04 13:22:27.640000+00:00
2294,2013-08-03T21:01:18.140Z,40.5698333,-124.4896667,26.902,2.25,md,15.0,263.0,0.1495,0.12,nc,nc72042751,2017-02-01T07:04:06.242Z,"19 km W of Ferndale, California",earthquake,1.34,0.67,0.238,20.0,reviewed,nc,nc,2013-08-03 21:01:18.140000+00:00
2295,2013-08-03T20:39:24.900Z,40.254,-124.6266667,11.433,1.82,md,11.0,280.0,0.2757,0.06,nc,nc72042736,2017-02-01T07:03:52.559Z,"47 km SW of Ferndale, California",earthquake,0.6,0.99,0.176,10.0,reviewed,nc,nc,2013-08-03 20:39:24.900000+00:00
2296,2013-08-03T03:05:15.430Z,40.7865,-124.4801667,14.834,2.39,md,17.0,228.0,0.3297,0.06,nc,nc72042306,2017-02-01T06:57:21.186Z,"23 km WNW of Fields Landing, California",earthquake,1.09,0.57,0.193,15.0,reviewed,nc,nc,2013-08-03 03:05:15.430000+00:00
2297,2013-08-03T02:25:49.930Z,40.8081667,-124.4018333,20.433,4.47,mw,32.0,216.0,0.1919,0.09,nc,nc72042291,2022-08-06T17:02:03.083Z,"18 km W of Samoa, California",earthquake,0.48,0.27,,5.0,reviewed,nc,nc,2013-08-03 02:25:49.930000+00:00
2298,2013-08-02T14:29:21.910Z,40.4078333,-125.6768333,0.942,2.7,md,31.0,322.0,1.023,0.37,nc,nc72041946,2017-02-01T06:51:43.344Z,"121 km W of Ferndale, California",earthquake,21.51,12.41,0.197,23.0,reviewed,nc,nc,2013-08-02 14:29:21.910000+00:00
2299,2013-08-01T21:14:27.730Z,40.2933333,-124.5338333,21.281,1.94,md,11.0,275.0,0.1928,0.04,nc,nc72041436,2017-02-01T06:43:40.523Z,"38 km SW of Ferndale, California",earthquake,0.98,0.58,0.106,10.0,reviewed,nc,nc,2013-08-01 21:14:27.730000+00:00
2300,2013-08-01T21:12:58.320Z,40.3851667,-125.0235,22.691,2.82,md,40.0,278.0,0.5306,0.29,nc,nc72041431,2017-02-01T06:43:35.267Z,"67 km WSW of Ferndale, California",earthquake,4.54,25.66,0.145,39.0,reviewed,nc,nc,2013-08-01 21:12:58.320000+00:00
2301,2013-08-01T13:53:47.200Z,40.5485,-124.1663333,19.402,1.66,md,17.0,179.0,0.136,0.07,nc,nc72041271,2017-02-01T06:41:21.060Z,"5 km S of Fortuna, California",earthquake,0.69,0.59,0.256,15.0,reviewed,nc,nc,2013-08-01 13:53:47.200000+00:00
2302,2013-07-31T23:47:48.770Z,40.5061667,-124.737,12.099,2.53,md,37.0,245.0,0.3063,0.17,nc,nc72041011,2017-02-01T06:37:36.874Z,"40 km W of Ferndale, California",earthquake,0.74,0.99,0.18,34.0,reviewed,nc,nc,2013-07-31 23:47:48.770000+00:00
2303,2013-07-31T18:56:46.700Z,47.794,-123.4136667,4.655,0.8,md,9.0,124.0,0.2706,0.27,uw,uw60561667,2016-07-22T19:14:13.160Z,"34 km S of Port Angeles East, Washington",earthquake,0.69,18.86,0.114,6.0,reviewed,uw,uw,2013-07-31 18:56:46.700000+00:00
2304,2013-07-31T18:03:44.060Z,40.3536667,-123.9888333,21.002,2.49,md,25.0,53.0,0.08288,0.13,nc,nc72040786,2017-02-01T06:35:44.840Z,"6 km SSW of Redcrest, California",earthquake,0.3,0.45,0.134,31.0,reviewed,nc,nc,2013-07-31 18:03:44.060000+00:00
2305,2013-07-30T05:15:08.820Z,40.374,-125.8443333,1.852,2.84,md,27.0,322.0,1.154,0.28,nc,nc72039901,2017-02-01T06:23:15.358Z,"135 km W of Ferndale, California",earthquake,17.96,11.85,0.111,21.0,reviewed,nc,nc,2013-07-30 05:15:08.820000+00:00
2306,2013-07-30T01:36:53.170Z,40.2401667,-125.3883333,37.048,2.71,md,15.0,313.0,0.836,0.19,nc,nc72039801,2017-02-01T06:20:52.360Z,"102 km WSW of Ferndale, California",earthquake,2.38,7.98,0.18,13.0,reviewed,nc,nc,2013-07-30 01:36:53.170000+00:00
2307,2013-07-29T13:59:35.300Z,40.443,-124.3586667,28.619,2.81,md,17.0,234.0,0.03604,0.12,nc,nc72036165,2017-02-01T06:17:35.480Z,"16 km SSW of Ferndale, California",earthquake,0.92,0.83,0.181,63.0,reviewed,nc,nc,2013-07-29 13:59:35.300000+00:00
2308,2013-07-29T09:07:58.940Z,40.3548333,-125.1371667,7.891,2.76,md,62.0,279.0,0.6216,0.38,nc,nc72036065,2017-02-01T06:15:42.161Z,"78 km WSW of Ferndale, California",earthquake,2.36,2.61,0.162,51.0,reviewed,nc,nc,2013-07-29 09:07:58.940000+00:00
2309,2013-07-27T23:24:05.060Z,48.0491667,-123.4025,40.573,2.14,ml,28.0,39.0,0.06665,0.18,uw,uw60559447,2016-07-22T19:14:02.920Z,"6 km SSW of Port Angeles East, Washington",earthquake,0.4,0.3,0.29,10.0,reviewed,uw,uw,2013-07-27 23:24:05.060000+00:00
2310,2013-07-27T09:48:10.770Z,40.284,-124.4575,20.371,2.19,md,20.0,254.0,0.1378,0.22,nc,nc72034845,2017-02-01T05:55:46.561Z,"36 km SSW of Ferndale, California",earthquake,1.1,0.5,0.277,27.0,reviewed,nc,nc,2013-07-27 09:48:10.770000+00:00
2311,2013-07-26T22:52:54.090Z,49.75,-124.5385,6.75,1.44,md,7.0,170.0,0.4555,0.09,uw,uw60559002,2016-07-22T19:14:00.170Z,"9 km S of Powell River, Canada",earthquake,0.57,31.61,0.197,4.0,reviewed,uw,uw,2013-07-26 22:52:54.090000+00:00
2312,2013-07-26T08:32:12.700Z,40.424,-127.092,17.0,4.0,mb,56.0,316.0,,,us,usc000ipkd,2017-02-01T05:47:53.940Z,"240 km W of Ferndale, California",earthquake,,,,10.0,reviewed,nc,us,2013-07-26 08:32:12.700000+00:00
2313,2013-07-25T23:10:04.880Z,49.5256667,-123.067,8.708,1.69,md,21.0,117.0,0.534,0.21,uw,uw60558587,2016-07-22T19:13:57.210Z,"14 km ENE of Lions Bay, Canada",earthquake,0.42,31.61,0.225,5.0,reviewed,uw,uw,2013-07-25 23:10:04.880000+00:00
2314,2013-07-25T17:10:00.880Z,48.27,-124.64,10.771,0.46,md,4.0,208.0,0.02957,0.46,uw,uw60030408,2016-07-22T19:13:56.490Z,"10 km S of Neah Bay, Washington",earthquake,13.08,31.61,0.317,3.0,reviewed,uw,uw,2013-07-25 17:10:00.880000+00:00
2315,2013-07-25T17:09:52.060Z,48.2685,-124.64,11.902,0.69,md,7.0,207.0,0.03099,0.43,uw,uw60558382,2016-07-22T19:13:56.270Z,"11 km S of Neah Bay, Washington",earthquake,3.68,2.04,0.065,5.0,reviewed,uw,uw,2013-07-25 17:09:52.060000+00:00
2316,2013-07-25T14:17:03.360Z,40.2803333,-124.4763333,19.491,2.01,md,19.0,258.0,0.1523,0.23,nc,nc72033260,2017-02-01T05:41:02.355Z,"37 km SSW of Ferndale, California",earthquake,1.52,0.54,0.312,16.0,reviewed,nc,nc,2013-07-25 14:17:03.360000+00:00
2317,2013-07-25T11:27:07.430Z,40.287,-124.4528333,20.031,2.03,md,17.0,259.0,0.1333,0.23,nc,nc72033215,2017-02-01T05:40:16.743Z,"35 km SSW of Ferndale, California",earthquake,2.3,0.53,0.354,20.0,reviewed,nc,nc,2013-07-25 11:27:07.430000+00:00
2318,2013-07-25T03:39:07.700Z,40.36,-127.237,4.8,2.9,md,10.0,352.0,,,us,usc000iqcz,2017-02-01T05:36:56.203Z,"253 km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc,2013-07-25 03:39:07.700000+00:00
2319,2013-07-25T03:38:02.700Z,40.56,-127.153,4.5,3.2,md,14.0,320.0,,,us,usc000infr,2017-02-01T05:36:51.432Z,"244 km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc,2013-07-25 03:38:02.700000+00:00
2320,2013-07-25T02:14:51.920Z,41.1508333,-123.8095,30.515,2.68,md,50.0,98.0,0.2649,0.19,nc,nc72032875,2017-02-01T05:36:09.510Z,"25 km SE of Orick, California",earthquake,0.3,0.72,0.197,42.0,reviewed,nc,nc,2013-07-25 02:14:51.920000+00:00
2321,2013-07-23T18:56:22.820Z,40.4815,-123.5018333,8.618,1.58,md,20.0,68.0,0.05405,0.18,nc,nc72031955,2017-02-01T05:25:06.446Z,"3 km NNE of Mad River, California",earthquake,0.45,0.26,0.223,16.0,reviewed,nc,nc,2013-07-23 18:56:22.820000+00:00
2322,2013-07-23T17:47:34.480Z,44.4165,-124.4785,2.11,1.96,ml,12.0,233.0,0.5339,0.3,uw,uw60557472,2016-07-22T19:13:52.780Z,"32 km WNW of Yachats, Oregon",earthquake,1.55,1.8,0.045,4.0,reviewed,uw,uw,2013-07-23 17:47:34.480000+00:00
2323,2013-07-23T05:08:29.060Z,40.6345,-124.0683333,17.141,1.5,md,17.0,134.0,0.1856,0.13,nc,nc72031480,2017-02-01T05:19:48.787Z,"8 km ENE of Fortuna, California",earthquake,0.63,0.68,0.145,11.0,reviewed,nc,nc,2013-07-23 05:08:29.060000+00:00
2324,2013-07-23T00:06:34.360Z,40.3551667,-124.8181667,17.711,2.25,md,23.0,276.0,0.3856,0.19,nc,nc72031350,2017-02-01T05:18:12.456Z,"53 km WSW of Ferndale, California",earthquake,1.56,31.61,0.253,19.0,reviewed,nc,nc,2013-07-23 00:06:34.360000+00:00
2325,2013-07-22T06:04:51.780Z,40.359,-126.422,10.0,3.4,ml,44.0,252.0,,1.05,us,usp000k295,2022-08-09T08:51:38.660Z,"184 km W of Ferndale, California",earthquake,,,,,reviewed,us,nc,2013-07-22 06:04:51.780000+00:00
2326,2013-07-22T05:24:58.950Z,44.4098333,-124.5838333,32.27,1.94,ml,16.0,239.0,0.4402,0.18,uw,uw60556892,2016-07-22T19:13:47.620Z,"39 km WNW of Yachats, Oregon",earthquake,0.91,1.14,0.102,6.0,reviewed,uw,uw,2013-07-22 05:24:58.950000+00:00
2327,2013-07-20T17:43:43.830Z,43.0913333,-126.7403333,26.602,2.61,md,12.0,314.0,2.069,1.48,uw,uw60556537,2016-07-22T19:13:44.460Z,"187 km W of Port Orford, Oregon",earthquake,17.01,31.61,0.006,3.0,reviewed,uw,uw,2013-07-20 17:43:43.830000+00:00
2328,2013-07-20T17:20:57.720Z,43.294,-126.431,15.6,4.6,mwr,167.0,180.0,,1.25,us,usb000iiju,2016-07-22T19:13:44.190Z,"165 km W of Bandon, Oregon",earthquake,,6.2,,,reviewed,us,us,2013-07-20 17:20:57.720000+00:00
2329,2013-07-20T16:03:07.600Z,40.5011667,-123.9973333,5.213,1.69,md,14.0,125.0,0.06486,0.15,nc,nc72030050,2017-02-01T04:59:04.412Z,"9 km ENE of Scotia, California",earthquake,0.75,0.51,0.288,12.0,reviewed,nc,nc,2013-07-20 16:03:07.600000+00:00
2330,2013-07-20T14:24:33.470Z,48.2393333,-124.8476667,0.482,0.5,md,4.0,246.0,0.1598,0.37,uw,uw60556512,2016-07-22T19:13:43.940Z,"21 km SW of Neah Bay, Washington",earthquake,2.69,2.14,0.491,2.0,reviewed,uw,uw,2013-07-20 14:24:33.470000+00:00
2331,2013-07-20T03:48:30.260Z,43.5836667,-126.6173333,2.001,2.51,md,21.0,311.0,2.071,3.13,uw,uw60556467,2016-07-22T19:13:43.490Z,"186 km WNW of Bandon, Oregon",earthquake,28.26,31.61,0.074,4.0,reviewed,uw,uw,2013-07-20 03:48:30.260000+00:00
2332,2013-07-19T17:43:01.450Z,40.4091667,-124.6511667,24.411,2.5,md,27.0,236.0,0.2486,0.23,nc,nc72029540,2017-02-01T04:51:28.880Z,"37 km WSW of Ferndale, California",earthquake,2.51,2.25,0.258,19.0,reviewed,nc,nc,2013-07-19 17:43:01.450000+00:00
2333,2013-07-19T13:18:51.890Z,40.5335,-123.5228333,11.038,1.49,md,22.0,73.0,0.008108,0.16,nc,nc72029420,2017-02-01T04:50:38.271Z,"9 km N of Mad River, California",earthquake,0.27,0.33,0.221,14.0,reviewed,nc,nc,2013-07-19 13:18:51.890000+00:00
2334,2013-07-19T11:50:50.380Z,48.614,-123.0708333,12.231,0.45,md,7.0,147.0,0.07813,0.04,uw,uw60555861,2016-07-22T19:13:41.880Z,"9 km W of Orcas, Washington",earthquake,0.37,0.79,0.159,4.0,reviewed,uw,uw,2013-07-19 11:50:50.380000+00:00
2335,2013-07-19T11:45:29.270Z,48.6171667,-123.0686667,12.181,0.46,md,8.0,139.0,0.08023,0.09,uw,uw60555856,2016-07-22T19:13:41.650Z,"9 km WNW of Orcas, Washington",earthquake,0.34,0.8,0.16,4.0,reviewed,uw,uw,2013-07-19 11:45:29.270000+00:00
2336,2013-07-19T05:51:01.900Z,47.557,-123.6725,29.359,1.2,md,16.0,52.0,0.1045,0.21,uw,uw60555836,2016-07-22T19:13:41.410Z,"20 km ENE of Amanda Park, Washington",earthquake,0.45,1.09,0.233,7.0,reviewed,uw,uw,2013-07-19 05:51:01.900000+00:00
2337,2013-07-19T03:44:00.710Z,40.1018333,-123.6853333,20.871,1.26,md,11.0,85.0,0.1018,0.11,nc,nc72029225,2017-02-01T04:48:02.665Z,"9 km ENE of Benbow, California",earthquake,0.46,0.93,0.165,5.0,reviewed,nc,nc,2013-07-19 03:44:00.710000+00:00
2338,2013-07-18T10:02:30.440Z,41.0935,-125.0553333,21.878,3.5,mw,83.0,225.0,0.7396,0.23,nc,nc72028710,2017-02-01T04:40:45.390Z,"76 km W of Trinidad, California",earthquake,1.11,31.61,,4.0,reviewed,nc,nc,2013-07-18 10:02:30.440000+00:00
2339,2013-07-18T09:20:08.180Z,47.4018333,-123.1118333,14.144,1.69,md,18.0,56.0,0.1338,0.32,uw,uw60555276,2016-07-22T19:13:37.640Z,"2 km ESE of Hoodsport, Washington",earthquake,0.65,1.46,0.315,3.0,reviewed,uw,uw,2013-07-18 09:20:08.180000+00:00
2340,2013-07-18T08:00:52.790Z,47.4091667,-123.1291667,15.936,1.08,md,9.0,139.0,0.1285,0.15,uw,uw60555266,2016-07-22T19:13:37.140Z,"0 km ENE of Hoodsport, Washington",earthquake,0.63,0.98,0.227,3.0,reviewed,uw,uw,2013-07-18 08:00:52.790000+00:00
2341,2013-07-17T07:27:14.470Z,45.655,-123.2778333,19.161,0.96,md,12.0,114.0,0.1506,0.15,uw,uw60554691,2016-07-22T19:13:34.580Z,"13 km WNW of Banks, Oregon",earthquake,0.53,1.11,0.267,2.0,reviewed,uw,uw,2013-07-17 07:27:14.470000+00:00
2342,2013-07-17T02:19:10.970Z,48.6488333,-123.0493333,16.571,0.36,md,8.0,148.0,0.1057,0.09,uw,uw60554586,2016-07-22T19:13:33.870Z,"9 km NW of Orcas, Washington",earthquake,0.58,0.92,0.166,2.0,reviewed,uw,uw,2013-07-17 02:19:10.970000+00:00
2343,2013-07-17T01:30:32.180Z,48.6473333,-123.05,16.241,0.51,md,8.0,148.0,0.1044,0.05,uw,uw60554581,2016-07-22T19:13:33.640Z,"9 km NW of Orcas, Washington",earthquake,0.4,0.88,0.071,3.0,reviewed,uw,uw,2013-07-17 01:30:32.180000+00:00
2344,2013-07-16T13:10:19.100Z,45.6396667,-123.2646667,18.041,1.46,md,18.0,76.0,0.1587,0.13,uw,uw60554336,2016-07-22T19:13:31.620Z,"11 km W of Banks, Oregon",earthquake,0.35,0.9,0.152,9.0,reviewed,uw,uw,2013-07-16 13:10:19.100000+00:00
